ward_name,town_code,town_name,date,0～4,5～9,10～14,15～19,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,65～69,70～74,75～79,80～84,85歳以上,世帯数
駿河区,25415,八幡五丁目,20050930,66,64,58,68,70,92,88,135,96,90,93,123,106,100,88,88,58,25,628
駿河区,25415,八幡五丁目,20060930,61,51,70,68,75,78,96,137,94,86,89,119,112,99,84,97,54,25,626
駿河区,25415,八幡五丁目,20070930,58,55,64,51,76,80,91,127,100,87,89,113,107,101,86,85,58,34,613
駿河区,25415,八幡五丁目,20080930,66,53,68,58,72,93,89,125,110,82,91,113,113,97,85,74,67,37,624
駿河区,25415,八幡五丁目,20090930,67,48,59,58,78,92,98,108,118,86,89,103,114,101,85,73,71,45,631
駿河区,25415,八幡五丁目,20100930,73,61,49,57,68,97,100,99,109,93,91,90,122,92,91,75,73,47,618
駿河区,25415,八幡五丁目,20110930,88,55,39,59,58,88,107,103,109,93,83,99,112,102,91,73,81,45,624
駿河区,25415,八幡五丁目,20120930,100,57,40,57,77,123,115,106,112,94,84,106,109,100,89,82,72,57,692
駿河区,25415,八幡五丁目,20130930,82,63,40,58,77,109,102,110,117,98,81,97,116,105,89,82,56,71,694
駿河区,25415,八幡五丁目,20140930,72,70,42,54,72,107,96,116,110,108,91,92,106,106,97,79,59,74,700
駿河区,25415,八幡五丁目,20150930,68,67,63,50,79,91,91,110,112,116,100,88,101,109,91,83,61,81,709
駿河区,25420,南八幡町,20030930,26,50,59,65,69,102,72,65,76,74,84,93,84,75,64,53,50,59,494
駿河区,25420,南八幡町,20040930,24,41,49,56,82,99,73,61,69,70,84,89,88,81,62,50,51,61,485
駿河区,25420,南八幡町,20050930,20,31,58,48,80,81,79,53,76,67,76,88,87,80,69,45,52,61,480
駿河区,25420,南八幡町,20060930,21,35,54,48,82,85,74,56,64,71,72,97,80,86,66,49,44,64,481
駿河区,25420,南八幡町,20070930,30,28,59,46,79,79,77,61,61,74,67,85,88,87,67,55,36,66,473
駿河区,25420,南八幡町,20080930,40,26,56,44,75,77,73,67,56,66,68,82,89,83,71,56,36,57,472
駿河区,25420,南八幡町,20090930,36,30,49,48,59,70,72,63,69,63,62,81,85,88,78,58,38,55,465
駿河区,25420,南八幡町,20100930,46,29,38,59,60,78,57,72,63,74,58,77,88,87,80,65,38,59,479
駿河区,25420,南八幡町,20110930,43,26,39,60,59,76,56,71,63,70,64,70,91,81,85,63,42,54,473
駿河区,25420,南八幡町,20120930,32,32,35,62,59,83,68,64,75,66,69,64,87,83,83,63,43,49,480
駿河区,25420,南八幡町,20130930,37,40,32,58,58,73,71,65,80,68,62,66,74,86,78,66,48,47,478
駿河区,25420,南八幡町,20140930,42,45,34,55,63,59,80,63,73,78,63,61,72,76,79,69,49,49,479
駿河区,25420,南八幡町,20150930,43,50,28,46,68,68,79,57,75,67,71,50,70,76,76,74,52,44,477
駿河区,25430,八幡山,20030930,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3,0,0,5
駿河区,25430,八幡山,20040930,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,0,4
駿河区,25430,八幡山,20050930,1,0,0,0,1,0,2,0,0,0,1,0,2,0,1,1,1,0,5
駿河区,25430,八幡山,20060930,1,0,0,0,1,0,2,0,0,0,0,1,1,1,1,1,1,0,5
駿河区,25430,八幡山,20070930,1,0,0,0,1,0,2,0,0,0,0,1,0,2,1,1,1,0,5
駿河区,25430,八幡山,20080930,1,1,0,0,0,1,2,0,0,0,0,1,0,2,0,1,2,0,5
駿河区,25430,八幡山,20090930,1,1,0,0,0,1,1,1,0,0,0,1,0,2,0,1,1,1,5
駿河区,25430,八幡山,20100930,1,1,0,0,0,1,0,2,0,0,0,1,0,2,0,1,1,0,4
駿河区,25430,八幡山,20110930,1,1,0,0,0,1,0,2,0,0,0,0,1,1,1,1,1,0,4
駿河区,25430,八幡山,20120930,1,1,0,0,0,1,1,2,0,0,0,0,1,0,2,1,1,0,4
駿河区,25430,八幡山,20130930,0,1,1,0,0,0,2,2,0,0,0,0,1,0,2,0,1,1,4
駿河区,25430,八幡山,20140930,0,1,1,0,0,0,2,1,1,0,0,0,1,0,2,0,0,1,4
駿河区,25430,八幡山※秘9,20150930,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
駿河区,25441,大和一丁目,20030930,21,32,22,31,39,58,44,43,46,41,65,38,49,45,46,27,20,15,302
駿河区,25441,大和一丁目,20040930,26,28,25,35,33,50,43,44,46,51,57,43,57,42,41,36,19,15,301
駿河区,25441,大和一丁目,20050930,22,25,22,29,35,40,43,46,43,48,50,48,45,50,33,41,18,15,286
駿河区,25441,大和一丁目,20060930,24,21,24,33,40,34,53,40,53,38,44,62,41,38,40,40,19,17,288
駿河区,25441,大和一丁目,20070930,23,24,24,25,37,34,57,39,55,41,36,63,38,39,40,42,16,20,284
駿河区,25441,大和一丁目,20080930,21,21,27,22,33,32,38,45,48,39,38,65,39,41,40,38,20,20,281
駿河区,25441,大和一丁目,20090930,22,26,21,24,33,41,41,48,47,37,41,55,45,48,37,34,28,18,291
駿河区,25441,大和一丁目,20100930,21,25,23,24,27,38,43,47,53,34,36,48,53,39,44,29,30,20,287
駿河区,25441,大和一丁目,20110930,27,26,26,25,28,39,47,56,49,47,35,41,58,36,39,32,34,21,302
駿河区,25441,大和一丁目,20120930,27,24,29,25,34,46,43,65,48,53,41,32,61,35,41,36,38,25,322
駿河区,25441,大和一丁目,20130930,33,26,25,28,26,42,41,66,50,54,43,33,60,35,41,38,37,27,319
駿河区,25441,大和一丁目,20140930,26,24,29,25,31,38,36,53,58,48,39,36,54,37,42,36,33,32,315
駿河区,25441,大和一丁目,20150930,26,25,25,24,34,34,32,51,54,53,37,35,49,46,34,41,31,35,312
駿河区,25442,大和二丁目,20030930,13,21,14,30,32,33,35,33,35,27,59,53,41,47,29,32,30,14,272
駿河区,25442,大和二丁目,20040930,15,17,19,26,32,32,32,36,33,23,59,55,47,43,32,28,27,17,277
駿河区,25442,大和二丁目,20050930,20,18,25,25,31,32,41,38,41,32,55,72,48,40,38,23,30,21,305
駿河区,25442,大和二丁目,20060930,28,18,29,21,29,37,42,41,38,31,50,72,48,42,42,23,30,25,308
駿河区,25442,大和二丁目,20070930,20,26,30,19,33,32,35,48,39,35,34,69,57,44,42,28,26,32,311
駿河区,25442,大和二丁目,20080930,18,27,26,19,30,32,33,45,44,39,32,63,56,45,45,24,22,33,303
駿河区,25442,大和二丁目,20090930,16,25,24,22,33,35,29,40,46,35,32,61,57,44,40,26,20,32,299
駿河区,25442,大和二丁目,20100930,15,26,20,28,29,23,37,47,45,37,32,54,67,42,34,34,18,31,300
駿河区,25442,大和二丁目,20110930,13,25,17,29,28,22,36,48,50,37,31,47,73,39,38,34,15,29,303
駿河区,25442,大和二丁目,20120930,16,19,20,30,38,36,48,43,52,50,34,34,75,45,37,34,20,23,341
駿河区,25442,大和二丁目,20130930,19,20,24,25,34,38,37,46,50,52,40,34,71,44,39,40,18,25,344
駿河区,25442,大和二丁目,20140930,18,16,25,23,27,35,38,42,48,50,42,33,66,47,43,39,21,24,336
駿河区,25442,大和二丁目,20150930,18,16,26,19,27,37,32,41,51,49,43,38,50,62,38,31,30,19,332
駿河区,25450,さつき町,20030930,19,22,31,45,54,45,35,43,51,54,59,82,62,47,28,31,17,14,321
駿河区,25450,さつき町,20040930,13,25,29,39,56,39,37,39,52,50,55,80,56,52,29,33,16,14,318
駿河区,25450,さつき町,20050930,12,25,25,33,53,42,42,31,51,53,52,83,54,55,31,37,16,16,317
駿河区,25450,さつき町,20060930,10,19,26,32,50,41,37,29,41,55,54,83,56,57,36,37,18,15,312
駿河区,25450,さつき町,20070930,11,20,26,34,45,43,26,32,39,52,54,75,64,57,41,33,22,16,306
駿河区,25450,さつき町,20080930,12,17,25,34,38,39,29,35,35,51,53,60,71,58,43,30,27,16,299
駿河区,25450,さつき町,20090930,10,11,26,32,30,41,26,32,35,43,48,59,72,52,50,27,33,17,290
駿河区,25450,さつき町,20100930,11,10,24,29,29,43,27,28,30,44,51,50,75,52,51,25,38,15,294
駿河区,25450,さつき町,20110930,11,12,18,27,30,45,30,39,30,36,49,50,79,48,52,29,39,16,303
駿河区,25450,さつき町,20120930,13,10,16,25,31,44,36,21,41,40,47,53,74,59,47,34,30,24,306
駿河区,25450,さつき町,20130930,12,12,13,21,39,41,41,21,33,38,49,50,64,68,52,39,26,28,311
駿河区,25450,さつき町,20140930,14,13,8,22,30,39,47,24,33,34,44,49,59,71,46,47,23,28,307
駿河区,25450,さつき町,20150930,15,17,7,22,25,40,54,25,30,26,41,59,52,75,49,48,20,28,304
駿河区,25460,豊原町,20030930,13,29,19,23,25,22,30,31,43,31,33,35,32,31,27,22,15,14,199
駿河区,25460,豊原町,20040930,12,25,26,22,22,20,26,33,40,35,29,42,35,28,29,21,16,15,201
駿河区,25460,豊原町,20050930,15,20,28,20,17,21,24,30,38,35,25,37,40,27,29,22,18,17,191
駿河区,25460,豊原町,20060930,13,19,27,22,23,19,23,33,35,34,28,36,35,29,25,22,18,20,192
駿河区,25460,豊原町,20070930,12,19,32,26,24,19,17,39,31,38,25,36,29,32,27,25,18,20,195
駿河区,25460,豊原町,20080930,13,16,37,28,25,14,23,37,31,47,26,30,35,33,25,25,17,21,198
駿河区,25460,豊原町,20090930,13,13,32,34,30,16,21,29,33,41,30,31,34,36,25,24,15,19,195
駿河区,25460,豊原町,20100930,15,13,28,36,26,17,24,26,31,42,36,30,31,36,24,23,16,21,195
駿河区,25460,豊原町,20110930,12,15,23,33,30,19,21,22,35,36,41,30,33,35,27,21,17,22,199
駿河区,25460,豊原町,20120930,7,16,23,34,34,31,20,21,35,33,43,26,34,30,30,20,19,22,210
駿河区,25460,豊原町,20130930,7,15,22,34,27,25,18,25,38,29,47,23,31,34,31,22,18,22,206
駿河区,25460,豊原町,20140930,8,16,16,30,32,32,17,25,31,34,42,29,28,36,33,21,19,21,207
駿河区,25460,豊原町,20150930,9,15,14,26,35,35,19,26,29,31,41,34,28,34,33,20,18,27,214
駿河区,25471,小黒一丁目,20030930,23,31,29,42,39,59,61,68,50,48,79,55,56,35,37,33,32,14,345
駿河区,25471,小黒一丁目,20040930,27,31,28,37,50,52,71,63,61,48,77,60,60,34,43,30,30,13,358
駿河区,25471,小黒一丁目,20050930,26,25,28,38,51,47,73,57,62,51,70,66,57,40,38,38,22,17,367
駿河区,25471,小黒一丁目,20060930,29,30,26,35,46,59,66,62,59,50,71,71,53,45,34,36,26,18,368
駿河区,25471,小黒一丁目,20070930,30,27,28,33,47,52,62,58,62,55,64,71,53,56,32,35,24,17,371
駿河区,25471,小黒一丁目,20080930,36,28,30,33,53,47,66,56,65,58,55,82,60,54,34,36,22,18,384
駿河区,25471,小黒一丁目,20090930,27,29,26,26,41,45,46,63,52,60,55,81,63,55,29,38,20,18,362
駿河区,25471,小黒一丁目,20100930,19,26,25,28,38,43,30,64,50,59,56,71,67,52,34,33,29,19,348
駿河区,25471,小黒一丁目,20110930,21,22,31,28,34,43,37,65,57,55,61,70,68,49,41,32,28,22,360
駿河区,25471,小黒一丁目,20120930,23,28,28,32,34,53,39,64,63,58,60,65,71,53,49,30,29,26,385
駿河区,25471,小黒一丁目,20130930,19,22,29,32,25,54,46,56,65,61,45,57,77,54,51,30,27,27,377
駿河区,25471,小黒一丁目,20140930,20,21,30,27,27,46,49,47,63,57,53,55,75,61,53,33,32,27,377
駿河区,25471,小黒一丁目,20150930,24,19,20,27,37,51,51,44,54,53,54,55,68,65,50,41,29,35,391
駿河区,25472,小黒二丁目,20030930,26,40,36,42,42,67,71,58,62,51,80,78,60,56,53,53,19,19,375
駿河区,25472,小黒二丁目,20040930,31,34,39,44,43,62,66,69,53,54,72,86,69,46,52,56,27,16,384
駿河区,25472,小黒二丁目,20050930,34,34,38,44,40,56,66,62,55,57,65,87,68,51,56,48,37,17,386
駿河区,25472,小黒二丁目,20060930,32,34,40,43,32,47,59,71,54,60,61,94,67,50,52,51,39,21,385
駿河区,25472,小黒二丁目,20070930,30,31,49,41,34,42,50,70,53,70,56,87,69,50,55,47,37,21,380
駿河区,25472,小黒二丁目,20080930,24,27,43,42,34,40,52,67,58,65,56,75,70,58,55,44,45,21,374
駿河区,25472,小黒二丁目,20090930,19,30,35,44,38,37,46,60,63,55,56,73,75,63,44,48,44,28,374
駿河区,25472,小黒二丁目,20100930,17,30,33,43,36,33,50,58,61,50,62,68,77,64,49,50,41,34,378
駿河区,25472,小黒二丁目,20110930,14,32,34,39,38,36,40,48,70,54,62,60,86,60,43,44,39,36,373
駿河区,25472,小黒二丁目,20120930,11,23,34,46,44,52,43,50,68,61,74,61,84,62,44,43,36,38,404
駿河区,25472,小黒二丁目,20130930,13,22,28,43,40,50,41,52,62,58,74,61,77,69,47,46,33,42,397
駿河区,25472,小黒二丁目,20140930,14,23,28,35,45,53,37,55,61,66,60,66,73,78,54,33,38,48,407
駿河区,25472,小黒二丁目,20150930,17,26,26,34,43,49,46,51,62,61,57,69,70,82,53,36,39,48,412
駿河区,25473,小黒三丁目,20030930,18,27,35,29,28,18,34,53,39,41,48,35,34,34,34,23,11,14,223
駿河区,25473,小黒三丁目,20040930,17,24,31,32,23,20,26,50,38,40,46,37,36,33,37,24,9,16,218
駿河区,25473,小黒三丁目,20050930,20,29,31,29,30,26,23,47,46,41,41,40,26,41,32,31,10,15,226
駿河区,25473,小黒三丁目,20060930,22,24,34,31,26,27,19,44,46,41,41,48,25,39,30,30,11,15,221
駿河区,25473,小黒三丁目,20070930,18,23,27,31,29,29,19,36,46,39,42,52,24,36,33,30,15,15,223
駿河区,25473,小黒三丁目,20080930,17,21,22,31,27,26,24,34,43,32,46,53,28,34,33,32,17,15,226
駿河区,25473,小黒三丁目,20090930,15,19,26,26,30,31,27,34,43,36,42,47,35,35,30,34,18,13,242
駿河区,25473,小黒三丁目,20100930,18,14,24,25,24,37,27,28,35,44,38,40,36,25,39,29,25,13,233
駿河区,25473,小黒三丁目,20110930,18,16,22,28,27,36,29,21,37,41,37,42,44,25,37,31,24,14,239
駿河区,25473,小黒三丁目,20120930,23,16,23,27,32,42,46,24,36,43,38,40,47,26,33,33,24,17,261
駿河区,25473,小黒三丁目,20130930,22,16,23,24,34,35,40,23,30,42,37,40,49,26,32,33,25,19,247
駿河区,25473,小黒三丁目,20140930,28,12,20,27,33,31,38,22,27,43,41,36,46,33,31,30,29,20,248
駿河区,25473,小黒三丁目,20150930,23,16,16,27,30,23,33,30,22,44,43,38,39,38,22,35,24,24,244
駿河区,25480,有明町,20030930,71,97,81,101,82,95,137,135,100,104,159,144,186,192,128,81,56,51,933
駿河区,25480,有明町,20040930,62,90,86,88,72,86,132,129,97,107,136,146,183,196,143,81,65,47,929
駿河区,25480,有明町,20050930,69,84,80,86,79,80,126,114,105,111,123,157,157,214,134,94,74,52,931
駿河区,25480,有明町,20060930,67,84,83,91,85,70,115,124,114,95,107,180,139,206,158,103,75,57,948
駿河区,25480,有明町,20070930,56,78,86,91,82,78,93,134,107,97,99,166,144,193,176,110,73,55,944
駿河区,25480,有明町,20080930,52,59,80,87,97,69,77,123,107,94,90,148,151,183,187,118,75,64,938
駿河区,25480,有明町,20090930,50,59,74,96,78,70,75,108,115,89,99,130,155,187,199,129,76,66,953
駿河区,25480,有明町,20100930,48,58,72,88,71,68,71,103,102,104,97,119,159,165,211,126,81,69,945
駿河区,25480,有明町,20110930,50,59,66,82,81,62,78,96,105,101,85,102,182,144,198,143,85,69,949
駿河区,25480,有明町,20120930,56,49,61,83,82,60,79,84,117,112,84,94,172,148,189,157,85,69,959
駿河区,25480,有明町,20130930,50,49,56,74,83,68,54,69,119,114,82,92,145,155,179,172,85,77,937
駿河区,25480,有明町,20140930,40,51,48,65,72,65,66,60,100,115,77,91,132,152,179,177,93,78,923
駿河区,25480,有明町,20150930,38,44,47,53,51,69,69,65,90,97,90,85,115,164,160,184,92,77,888
駿河区,25491,有東一丁目,20030930,67,58,54,53,57,89,105,86,77,78,92,74,79,70,63,52,30,29,433
駿河区,25491,有東一丁目,20040930,58,59,52,51,48,66,94,89,78,73,89,78,83,67,61,59,35,28,424
駿河区,25491,有東一丁目,20050930,55,62,52,44,46,60,84,97,75,65,86,82,80,64,66,54,38,33,419
駿河区,25491,有東一丁目,20060930,58,60,50,48,46,70,94,104,73,64,76,95,61,74,65,51,40,32,431
駿河区,25491,有東一丁目,20070930,60,51,58,49,43,76,82,122,83,72,71,95,59,71,65,49,49,28,440
駿河区,25491,有東一丁目,20080930,63,51,54,57,45,67,93,112,89,78,72,85,68,74,68,52,43,32,458
駿河区,25491,有東一丁目,20090930,62,47,51,55,52,66,85,97,94,80,69,88,66,79,63,53,50,33,465
駿河区,25491,有東一丁目,20100930,56,49,51,56,47,68,67,97,91,89,67,77,75,80,61,58,45,42,464
駿河区,25491,有東一丁目,20110930,56,51,55,58,47,78,80,94,111,85,79,69,93,62,74,59,38,48,501
駿河区,25491,有東一丁目,20120930,68,49,55,55,53,73,91,90,113,83,80,69,96,62,68,61,38,53,501
駿河区,25491,有東一丁目,20130930,53,55,48,47,56,57,90,86,97,90,77,70,89,70,69,59,44,55,484
駿河区,25491,有東一丁目,20140930,56,47,46,53,54,66,77,84,89,94,81,66,88,66,76,50,48,57,481
駿河区,25491,有東一丁目,20150930,58,53,53,51,46,61,78,83,101,89,80,66,78,79,69,53,48,56,480
駿河区,25492,有東二丁目,20030930,51,42,33,37,37,65,84,75,39,47,62,47,42,31,43,19,16,12,302
駿河区,25492,有東二丁目,20040930,50,49,38,24,49,65,73,73,53,45,56,60,43,32,32,27,18,13,311
駿河区,25492,有東二丁目,20050930,50,51,45,36,47,60,91,81,62,38,62,63,41,31,38,32,16,13,337
駿河区,25492,有東二丁目,20060930,47,58,40,40,47,58,78,85,57,47,67,69,42,35,31,41,12,15,340
駿河区,25492,有東二丁目,20070930,54,59,48,38,37,63,76,86,81,50,59,68,47,40,25,41,10,17,354
駿河区,25492,有東二丁目,20080930,57,63,42,31,35,62,77,79,88,49,51,70,50,45,29,36,14,18,363
駿河区,25492,有東二丁目,20090930,50,56,48,36,38,57,76,74,87,60,48,58,56,44,30,27,22,17,355
駿河区,25492,有東二丁目,20100930,51,51,44,36,36,55,72,78,88,58,37,60,59,45,29,31,25,18,349
駿河区,25492,有東二丁目,20110930,46,46,48,35,38,50,64,77,82,63,40,61,65,40,36,27,30,18,355
駿河区,25492,有東二丁目,20120930,46,39,45,40,45,54,63,78,81,71,49,52,67,45,41,28,31,19,372
駿河区,25492,有東二丁目,20130930,43,43,46,38,40,62,66,73,78,71,49,47,69,49,44,31,32,20,385
駿河区,25492,有東二丁目,20140930,44,45,43,43,31,64,75,80,74,73,60,51,57,60,42,36,28,24,402
駿河区,25492,有東二丁目,20150930,45,48,43,41,30,64,81,71,83,75,60,47,64,60,44,35,26,30,411
駿河区,25493,有東三丁目,20030930,15,18,29,41,24,39,41,40,44,36,33,41,37,51,43,16,16,12,260
駿河区,25493,有東三丁目,20040930,12,19,28,35,29,43,31,42,49,39,31,38,42,49,47,17,15,11,259
駿河区,25493,有東三丁目,20050930,18,26,21,38,31,40,36,45,51,37,38,38,43,47,54,18,17,10,271
駿河区,25493,有東三丁目,20060930,20,25,20,33,36,46,41,43,44,39,34,49,34,49,55,23,18,11,276
駿河区,25493,有東三丁目,20070930,18,30,18,26,32,42,32,41,42,50,30,45,32,45,55,30,14,11,266
駿河区,25493,有東三丁目,20080930,14,24,20,25,34,43,27,39,41,45,38,32,37,42,47,38,11,11,252
駿河区,25493,有東三丁目,20090930,15,21,21,23,31,34,37,28,40,50,38,35,40,42,45,40,13,7,255
駿河区,25493,有東三丁目,20100930,21,17,25,19,31,36,36,28,36,43,33,38,40,40,40,45,14,6,253
駿河区,25493,有東三丁目,20110930,25,14,26,18,24,31,36,31,42,41,36,33,50,30,43,45,20,9,257
駿河区,25493,有東三丁目,20120930,26,17,29,15,25,28,33,34,45,34,43,31,44,27,39,49,24,11,255
駿河区,25493,有東三丁目,20130930,18,19,23,19,19,25,36,30,42,36,45,33,36,32,40,45,33,12,255
駿河区,25493,有東三丁目,20140930,18,25,18,23,19,18,35,32,32,37,47,34,33,30,41,40,37,15,252
駿河区,25493,有東三丁目,20150930,16,25,18,29,22,22,40,31,32,44,48,32,33,34,39,40,40,15,260
駿河区,25601,登呂一丁目,20030930,43,73,65,72,64,71,96,97,99,84,90,96,76,76,72,69,42,33,482
駿河区,25601,登呂一丁目,20040930,42,68,59,74,65,73,93,99,90,86,85,97,82,78,70,67,46,31,481
駿河区,25601,登呂一丁目,20050930,37,70,60,72,57,71,76,102,95,90,75,100,81,76,72,68,42,33,476
駿河区,25601,登呂一丁目,20060930,51,64,52,76,47,66,82,110,84,82,78,104,74,69,69,64,53,34,473
駿河区,25601,登呂一丁目,20070930,42,68,62,69,52,58,63,126,84,82,71,95,80,78,64,61,52,43,471
駿河区,25601,登呂一丁目,20080930,40,55,68,63,65,51,68,110,96,80,73,82,95,76,65,60,60,40,481
駿河区,25601,登呂一丁目,20090930,45,52,63,63,57,62,66,108,104,75,70,77,94,83,64,62,50,45,478
駿河区,25601,登呂一丁目,20100930,36,45,58,59,58,59,58,90,98,80,70,71,92,81,71,58,54,46,474
駿河区,25601,登呂一丁目,20110930,44,39,57,54,61,47,73,87,101,82,61,73,97,68,71,58,55,54,481
駿河区,25601,登呂一丁目,20120930,46,43,57,57,60,48,73,77,112,81,71,68,92,75,78,52,49,60,495
駿河区,25601,登呂一丁目,20130930,43,47,45,59,54,51,54,80,110,90,66,72,80,89,69,59,49,63,485
駿河区,25601,登呂一丁目,20140930,43,52,44,59,55,43,60,84,94,98,68,73,83,87,76,62,52,57,494
駿河区,25601,登呂一丁目,20150930,37,47,48,52,49,42,66,74,87,91,76,71,74,92,67,69,53,64,486
駿河区,25602,登呂二丁目,20030930,41,55,67,64,72,67,83,98,76,63,105,78,89,99,50,36,17,15,446
駿河区,25602,登呂二丁目,20040930,60,62,70,60,72,76,80,103,77,69,102,80,91,102,59,35,20,17,462
駿河区,25602,登呂二丁目,20050930,60,65,65,62,70,73,73,101,89,70,91,81,88,95,65,38,26,17,482
駿河区,25602,登呂二丁目,20060930,54,62,67,64,64,68,66,107,97,72,79,92,88,82,76,39,26,19,481
駿河区,25602,登呂二丁目,20070930,48,61,63,59,63,72,67,95,106,70,75,89,86,76,88,41,28,22,483
駿河区,25602,登呂二丁目,20080930,38,58,64,65,63,74,73,77,109,78,67,96,78,82,84,43,26,23,480
駿河区,25602,登呂二丁目,20090930,34,54,60,62,64,60,72,73,100,76,70,89,79,76,86,53,25,25,473
駿河区,25602,登呂二丁目,20100930,38,58,67,55,66,53,74,81,92,86,71,80,80,73,75,52,27,27,467
駿河区,25602,登呂二丁目,20110930,58,61,74,57,62,60,77,84,95,95,68,72,91,74,67,62,29,24,477
駿河区,25602,登呂二丁目,20120930,64,58,78,58,62,66,77,98,95,104,69,72,99,84,65,74,31,27,502
駿河区,25602,登呂二丁目,20130930,62,60,74,67,62,64,76,106,103,109,79,61,101,78,78,68,37,30,521
駿河区,25602,登呂二丁目,20140930,67,67,77,61,51,73,78,111,110,98,82,70,95,75,73,73,46,27,534
駿河区,25602,登呂二丁目,20150930,69,65,73,75,39,80,86,95,113,100,88,71,89,79,71,65,51,34,537
駿河区,25603,登呂三丁目,20030930,62,51,50,51,58,95,84,78,72,66,61,53,54,61,57,57,17,9,472
駿河区,25603,登呂三丁目,20040930,70,51,55,48,57,85,98,88,64,67,60,52,57,55,58,65,20,12,482
駿河区,25603,登呂三丁目,20050930,66,52,47,50,59,77,92,88,63,64,61,54,57,54,53,70,28,20,498
駿河区,25603,登呂三丁目,20060930,62,49,46,43,64,73,84,71,69,55,71,53,62,67,66,72,43,21,522
駿河区,25603,登呂三丁目,20070930,56,54,43,47,64,74,73,74,74,62,65,53,58,63,70,68,50,27,511
駿河区,25603,登呂三丁目,20080930,56,59,50,53,70,73,78,88,78,72,61,62,57,70,77,75,53,31,546
駿河区,25603,登呂三丁目,20090930,65,63,44,54,59,73,85,96,84,64,58,60,55,76,70,68,63,34,552
駿河区,25603,登呂三丁目,20100930,67,62,56,50,66,70,79,94,94,65,62,57,51,69,66,70,69,38,559
駿河区,25603,登呂三丁目,20110930,56,73,55,52,65,66,75,91,97,70,62,63,52,67,65,68,69,45,559
駿河区,25603,登呂三丁目,20120930,86,91,80,58,72,81,84,100,105,91,73,65,67,66,65,76,67,55,626
駿河区,25603,登呂三丁目,20130930,91,87,77,62,69,92,86,107,102,87,73,67,66,65,73,77,58,59,631
駿河区,25603,登呂三丁目,20140930,87,89,81,60,75,77,84,101,113,96,69,67,60,59,84,71,57,67,635
駿河区,25603,登呂三丁目,20150930,79,88,80,65,65,73,84,87,108,103,63,68,60,53,77,65,65,76,619
駿河区,25604,登呂四丁目,20030930,58,87,83,89,63,98,96,108,109,109,112,108,131,119,110,54,31,27,608
駿河区,25604,登呂四丁目,20040930,50,80,81,88,65,80,90,121,101,111,107,104,130,118,120,52,34,31,602
駿河区,25604,登呂四丁目,20050930,48,74,83,83,74,74,94,107,115,100,103,100,130,121,129,68,28,40,623
駿河区,25604,登呂四丁目,20060930,46,70,90,72,77,62,95,105,113,95,97,101,112,131,132,85,31,41,626
駿河区,25604,登呂四丁目,20070930,48,62,96,74,70,51,89,107,111,102,89,100,105,141,126,96,36,42,629
駿河区,25604,登呂四丁目,20080930,43,66,90,78,70,54,83,109,107,108,92,107,104,138,121,99,46,47,646
駿河区,25604,登呂四丁目,20090930,37,55,89,81,67,64,76,102,107,107,92,103,99,140,125,114,45,49,660
駿河区,25604,登呂四丁目,20100930,42,49,85,73,59,71,70,101,97,115,95,93,102,132,121,115,57,48,659
駿河区,25604,登呂四丁目,20110930,42,48,80,73,59,58,63,101,110,111,93,91,105,109,126,115,70,45,653
駿河区,25604,登呂四丁目,20120930,35,50,70,82,65,53,57,103,106,106,106,84,115,105,126,113,74,46,662
駿河区,25604,登呂四丁目,20130930,29,47,73,78,60,57,46,86,108,103,107,86,111,101,125,110,83,54,657
駿河区,25604,登呂四丁目,20140930,22,38,76,82,61,52,49,73,102,110,104,90,102,98,130,107,101,54,662
駿河区,25604,登呂四丁目,20150930,23,41,61,79,64,54,52,69,102,100,112,90,88,96,116,105,104,64,662
駿河区,25605,登呂五丁目,20030930,42,46,66,74,66,67,92,101,79,74,93,89,117,103,67,61,24,16,499
駿河区,25605,登呂五丁目,20040930,39,46,60,75,66,62,85,98,85,80,77,91,107,109,70,64,29,17,494
駿河区,25605,登呂五丁目,20050930,34,48,65,74,66,68,80,92,88,92,62,106,95,107,86,62,38,18,507
駿河区,25605,登呂五丁目,20060930,32,38,62,75,61,61,76,92,93,80,69,104,82,100,90,70,40,19,493
駿河区,25605,登呂五丁目,20070930,36,37,55,73,74,63,73,83,102,92,70,103,80,102,92,69,38,24,508
駿河区,25605,登呂五丁目,20080930,35,36,51,66,80,53,58,89,105,82,81,84,89,107,96,63,49,26,505
駿河区,25605,登呂五丁目,20090930,40,47,47,58,79,58,66,93,95,88,89,74,90,99,96,58,52,30,518
駿河区,25605,登呂五丁目,20100930,35,45,47,62,71,57,69,88,96,93,87,65,100,91,94,67,47,36,522
駿河区,25605,登呂五丁目,20110930,26,45,45,53,67,54,53,85,93,94,78,74,104,76,95,78,50,41,514
駿河区,25605,登呂五丁目,20120930,27,40,38,50,65,68,56,79,89,103,83,77,101,78,98,79,53,43,537
駿河区,25605,登呂五丁目,20130930,22,34,44,48,62,68,48,65,91,110,81,74,84,89,103,79,43,52,531
駿河区,25605,登呂五丁目,20140930,23,33,40,48,58,69,50,65,86,100,83,89,78,84,99,86,41,53,553
